,num_nodes,edge_prob,number_train_samples_per_dataset,root_std,non_root_std,baseline,attention
12305,21,0.39126166701316833,74,0.9021829962730408,0.5939296060486844,0.6535937786102295,0.7866423726081848
12306,19,0.1692376434803009,111,1.2223513305187226,0.5578525492123195,0.2070913314819336,0.2109130620956421
12307,10,0.11427164077758789,98,0.8711210563778877,0.6151391814152399,0.5835776329040527,0.5873448848724365
12308,11,0.11083626002073288,158,1.008823369940122,0.5846012711524964,0.5413624048233032,0.5474823117256165
12309,10,0.30236759781837463,14,2.4290345311164856,0.9504234790802002,0.25203102827072144,0.3654083013534546
12310,15,0.3832869529724121,78,0.4505044221878052,0.5724360942840576,0.4021357297897339,0.5749051570892334
12311,21,0.10319817811250687,153,1.0424437182290214,0.6194248550704547,-0.019613146781921387,-0.029816746711730957
12312,4,0.21012715995311737,173,1.2991217970848083,1.2044334411621094,-0.046635985374450684,-0.04298269748687744
12313,4,0.14435425400733948,181,2.15341579914093,0.26185018569231033,0.9498739838600159,0.9514973759651184
12314,18,0.35171568393707275,33,0.4488976299762726,0.5277883326634765,0.5366413593292236,0.7754323482513428
12315,8,0.3763374984264374,119,1.1275378167629242,0.4266740133364995,0.8269913792610168,0.8230549097061157
12316,8,0.12752902507781982,97,1.3914286732673644,0.4626288414001465,0.39112651348114014,0.3836469054222107
12317,6,0.2728446125984192,107,1.2013313919305801,0.31640787050127983,-0.1042400598526001,-0.10663437843322754
12318,23,0.2068174183368683,26,1.400374710559845,0.6379561051726341,0.5488324165344238,0.7468293905258179
12319,6,0.3486078977584839,154,0.671909436583519,0.46569665521383286,0.4136703610420227,0.41090577840805054
12320,24,0.2036837935447693,85,1.0486223936080932,0.5580950151932867,0.5418803691864014,0.5619246959686279
12321,25,0.39201903343200684,78,0.9631306529045105,0.7241104712540453,0.4786633253097534,0.5933808088302612
12322,10,0.25390082597732544,169,1.397343897819519,0.432906311750412,0.24851852655410767,0.25940972566604614
12323,9,0.39607489109039307,197,1.301546648144722,0.6402333102055958,0.23085343837738037,0.2405586838722229
12324,7,0.3184717297554016,155,0.33611881732940674,1.1700206816196441,-0.027433395385742188,0.0010163187980651855
12325,20,0.1776382029056549,77,0.6419504582881927,0.4546559685841203,0.5028092265129089,0.5694105625152588
12326,16,0.25008997321128845,176,0.7048220857977867,0.6716226028899351,0.9354000687599182,0.9371230006217957
12327,23,0.39898762106895447,110,1.9737601081530254,0.5339059047400951,0.3224896788597107,0.7049040198326111
12328,21,0.2566321790218353,142,1.3124210000038148,0.7168225087225437,0.29668867588043213,0.33994781970977783
12329,8,0.3396497964859009,24,1.3188974857330322,0.6644021694858869,0.6590389609336853,0.8200128674507141
12330,16,0.10652060806751251,38,1.0336431078612804,0.7096045538783073,0.31788063049316406,0.277424156665802
12331,18,0.11996538192033768,110,1.053447018067042,0.5832523902257284,0.8970868587493896,0.899825930595398
12332,14,0.10943152755498886,77,0.7651112079620361,0.41493742830223507,0.3487549424171448,0.35803526639938354
12333,17,0.3569957911968231,2,0.7783291786909103,0.552143028149238,-0.08697962760925293,-0.04671275615692139
12334,20,0.1007838025689125,135,1.1986815482378006,0.4734749123454094,0.5975281596183777,0.5943061113357544
12335,12,0.21935787796974182,20,0.7097672919432322,0.7936831580268012,0.7117128372192383,0.7232084274291992
12336,19,0.1372145414352417,141,0.7364943444728851,0.500390602009637,0.002577543258666992,0.003563404083251953
12337,20,0.21865876019001007,111,0.7818745800427028,0.7412375842149441,0.9405039548873901,0.942486047744751
12338,16,0.3306364119052887,171,1.3690854787826539,0.718505555933172,0.18784743547439575,0.24000471830368042
12339,22,0.23204520344734192,89,1.8001621911923091,0.5579162240028381,0.5855224132537842,0.6858266592025757
12340,25,0.2405795305967331,172,1.3162506818771362,0.7072497714649547,0.8992350101470947,0.9512453675270081
12341,7,0.29949843883514404,46,0.5529435835778713,0.44380563497543335,0.28691238164901733,0.2673400044441223
12342,17,0.27143532037734985,127,0.836948444445928,0.6464942672422954,0.5996675491333008,0.6146466732025146
12343,13,0.2957379221916199,168,0.6045273244380951,0.5265672989189625,0.18821817636489868,0.23236083984375
12344,14,0.14785392582416534,58,1.0724803805351257,0.6345299109816551,0.05422848463058472,0.10032689571380615
12345,5,0.35781130194664,85,1.240264892578125,0.3994416892528534,0.9240466356277466,0.9262288808822632
12346,6,0.13864585757255554,194,1.1990177432696025,0.8579347630341848,0.0019073486328125,0.015331745147705078
12347,7,0.3950590491294861,138,1.5721241682767868,0.48402633145451546,0.10810214281082153,0.14416640996932983
12348,20,0.1452419012784958,57,0.757066959142685,0.5595579961935679,0.6128784418106079,0.6125285625457764
12349,12,0.39142265915870667,140,0.7975949645042419,0.6088551506400108,0.8558431267738342,0.8738909363746643
12350,21,0.10871807485818863,41,0.9639676946860093,0.4598998036235571,0.8970929384231567,0.9008581638336182
12351,20,0.24230703711509705,5,1.7798798084259033,0.5971457726425595,0.0837278962135315,0.46737581491470337
12352,23,0.16695721447467804,105,1.2264943420886993,0.654713340495762,0.15100497007369995,0.14065080881118774
12353,22,0.12182972580194473,195,1.5629766881465912,0.6898785730202993,0.5229603052139282,0.5402518510818481
12354,11,0.3292515277862549,27,0.8690723578135172,0.4990930110216141,0.5440775156021118,0.6296096444129944
12355,10,0.22746852040290833,38,0.800553947687149,0.5830376502126455,0.10236001014709473,0.14365243911743164
12356,23,0.16901373863220215,63,0.9333571323326656,0.5783277899026871,0.3942423462867737,0.42688238620758057
12357,22,0.1611594557762146,5,0.9930988311767578,0.6410112845547059,-0.21500170230865479,0.30103057622909546
12358,23,0.23731206357479095,14,1.2729800641536713,0.5579587025077719,0.36666709184646606,0.3220354914665222
12359,10,0.2515116035938263,74,0.8176166981458663,0.5292143911123276,0.679939866065979,0.7229357957839966
12360,21,0.37330347299575806,133,1.4853259325027466,0.5316733968885321,0.7957484126091003,0.8761922717094421
12361,3,0.28500598669052124,199,1.0124567747116089,0.60002002120018,-0.008656620979309082,-0.00967419147491455
12362,11,0.1520175039768219,142,0.9206050166061946,0.49982885271310806,-0.06978249549865723,-0.022605538368225098
12363,17,0.16243018209934235,130,0.5498362965881824,0.4561705556180742,-0.010232090950012207,-0.0008636713027954102
12364,15,0.14059141278266907,123,0.6875842909018198,0.3352956796685855,0.8212524652481079,0.8199779987335205
12365,10,0.18361036479473114,50,0.7324961423873901,0.9520638436079025,0.2792777419090271,0.29221922159194946
12366,16,0.19599631428718567,112,1.3789527118206024,0.6596485810975233,0.8348264098167419,0.8424246907234192
12367,13,0.3484932482242584,48,0.8095217843850454,0.5938688039779663,-0.04179871082305908,-0.09656786918640137
12368,12,0.2776019275188446,193,1.502725064754486,0.4717968437406752,0.14426660537719727,0.2130451798439026
12369,15,0.2916819453239441,53,0.9221204072237015,0.48805391788482666,0.7271670699119568,0.7661241888999939
12370,8,0.26038363575935364,127,0.9942819972832998,0.6336472392082214,0.15625280141830444,0.23172390460968018
12371,4,0.2722233235836029,159,0.8699204723040262,0.765823483467102,-0.08976471424102783,-0.1136465072631836
12372,4,0.3519063889980316,25,0.20220661163330078,0.43215997020403546,0.15105849504470825,0.09562796354293823
12373,23,0.3190329372882843,166,0.46403488516807556,0.4961387862761815,0.8354166746139526,0.8286407589912415
12374,24,0.12703417241573334,72,0.7032014280557632,0.6109368135531743,0.3211517930030823,0.34430766105651855
12375,11,0.3399091958999634,50,1.8568333089351654,0.4430202969482967,0.9025940895080566,0.8973661661148071
12376,21,0.10297787934541702,154,1.4586825221776962,0.6246323463591662,0.5994059443473816,0.6242523789405823
12377,10,0.37991368770599365,94,1.4853081107139587,0.7511878199875355,0.5943024158477783,0.6019064784049988
12378,13,0.3240468502044678,13,0.9447831114133199,0.5112025007605553,0.8593721985816956,0.9003075361251831
12379,23,0.24686165153980255,172,1.9080855131149292,0.773081454137961,0.9725817441940308,0.9725499749183655
12380,7,0.21435227990150452,67,1.150609627366066,1.0969104369481404,-0.011589407920837402,0.003002464771270752
12381,24,0.14863333106040955,80,1.2519343048334122,0.5087844513356685,0.8266327977180481,0.8594980239868164
12382,17,0.22489336133003235,69,0.8338616788387299,0.6957760073921897,0.5537713766098022,0.5598536133766174
12383,17,0.12098627537488937,29,1.1231281501906258,0.7383143797516822,0.0251733660697937,0.14911872148513794
12384,12,0.29665878415107727,8,0.4006558954715729,0.5484617650508881,0.5573810338973999,0.6770364046096802
12385,7,0.19304735958576202,36,0.8841519832611084,0.47591613233089447,0.10827517509460449,0.11694413423538208
12386,23,0.24344460666179657,164,1.5318961068987846,0.6651115597862947,0.9009106159210205,0.9014356732368469
12387,17,0.2632506489753723,120,0.9510242611169815,0.5127644315361977,-0.02968144416809082,-0.020221352577209473
12388,7,0.1691899597644806,76,1.5156614581743877,0.5116084888577461,0.45200788974761963,0.44831252098083496
12389,14,0.19074951112270355,85,1.4389063268899918,0.4441376537084579,0.06468361616134644,0.1219322681427002
12390,7,0.16455578804016113,157,1.1648179650306703,0.4248146116733551,-0.025751590728759766,-0.012216806411743164
12391,23,0.32072365283966064,135,1.2460048198699951,0.7106597870588303,0.747032105922699,0.7664640545845032
12392,15,0.21016338467597961,100,1.1471648663282394,0.4494855729016391,0.2850903272628784,0.28572553396224976
12393,16,0.2534559965133667,101,1.1013276651501656,0.5993378820518652,0.0020964741706848145,0.08034265041351318
12394,12,0.2126283049583435,170,1.2937409281730652,0.6217301140228907,0.9318808317184448,0.9338793754577637
12395,20,0.31421494483947754,185,0.7680449485778809,0.4354667505249381,0.7930486798286438,0.8307784199714661
12396,23,0.1328091025352478,64,1.114288568496704,0.6352892761167727,0.8072148561477661,0.8189377188682556
12397,10,0.13884247839450836,25,0.5364726334810257,0.5765745093425115,0.6575192213058472,0.7037973403930664
12398,24,0.20335093140602112,79,1.2612158159414928,0.5577416436539756,0.8937445878982544,0.8918501138687134
12399,14,0.23946645855903625,175,1.7278804381688435,0.5990490249612115,0.6310422420501709,0.6183549165725708
12400,16,0.14968232810497284,149,0.9303043365478516,0.49819732254201715,0.3107427954673767,0.32614314556121826
12401,12,0.29453590512275696,157,0.7962953150272369,0.4155543178319931,0.8038774132728577,0.802987813949585
12402,7,0.27901265025138855,145,1.3263269811868668,0.4458940327167511,-0.0020848512649536133,-0.004528403282165527
12403,7,0.1636284589767456,8,0.9952509254217148,0.46756792068481445,0.007377207279205322,0.049316227436065674
12404,12,0.13826926052570343,18,1.1564071774482727,0.9431500375270844,0.2360791563987732,0.24523675441741943
12405,12,0.10554666072130203,43,1.913342420543943,0.7780589461326599,0.22408413887023926,0.3799715042114258
12406,24,0.22022287547588348,109,0.574475109577179,0.631258569303013,0.7698832750320435,0.7708044052124023
12407,24,0.1000504344701767,166,1.179336740212007,0.5778349248262552,0.8405660390853882,0.8417030572891235
12408,24,0.10518784821033478,40,0.6471394337713718,0.6465212861075997,-0.0240328311920166,-0.03664267063140869
12409,13,0.261971116065979,193,0.8466348946094513,0.5281661540269852,0.7086777687072754,0.6884455680847168
12410,7,0.30991560220718384,23,1.8914463073015213,0.6847128470738729,-0.04569077491760254,0.004372835159301758
12411,14,0.20745238661766052,66,0.8775270134210587,0.5830464392900467,-0.01893925666809082,4.762411117553711e-05
12412,22,0.18582484126091003,58,1.3797089258829753,0.8108518803492188,0.4254946708679199,0.5409754514694214
12413,17,0.1768263578414917,90,1.4970926716923714,0.47043708769174725,0.145799458026886,0.2225879430770874
12414,7,0.20843255519866943,16,0.5772369205951691,0.6023330211639404,0.49277234077453613,0.6131790280342102
12415,20,0.11384478956460953,31,1.1210158599747553,0.6838583783669905,0.04560726881027222,0.07618051767349243
12416,24,0.10103847086429596,21,1.7594520770586455,0.7591438713398847,0.6284544467926025,0.6684863567352295
12417,17,0.11432807892560959,82,1.406935195128123,0.44165196642279625,0.1058506965637207,0.11201614141464233
12418,16,0.13987775146961212,32,0.712319458524386,0.34111691564321517,0.8403497338294983,0.8770227432250977
12419,9,0.27585357427597046,172,1.5683295726776123,0.3699636438063213,0.512459397315979,0.522753894329071
12420,4,0.15950703620910645,89,1.7134100993474324,0.2391948103904724,0.9413579106330872,0.941801905632019
12421,6,0.1489855945110321,27,0.4012390871842702,0.6727410952250162,-0.004033923149108887,-0.006912946701049805
12422,13,0.20084716379642487,134,0.7935735327856881,0.3829091837008794,0.502476692199707,0.49623382091522217
12423,20,0.10632870346307755,168,0.9641936607658863,0.5610102936625481,0.07854992151260376,0.10214585065841675
12424,14,0.3351496756076813,123,1.1070239941279094,0.8571980622681704,0.8485973477363586,0.8535313010215759
12425,17,0.1583453267812729,156,0.7711282134056091,0.5948154603441557,0.7102471590042114,0.7370926141738892
12426,22,0.1600980907678604,148,1.3494573831558228,0.6276143245837268,0.7677876949310303,0.7765768766403198
12427,8,0.18261083960533142,159,1.036435027917226,0.4707202523946762,0.220037043094635,0.20689541101455688
12428,18,0.13204507529735565,52,0.9112681690603495,0.46776745468378067,0.012387216091156006,-0.016985774040222168
12429,17,0.2259535789489746,77,0.8125141024589538,0.5145043767988682,0.6267732977867126,0.6211932897567749
12430,25,0.26937928795814514,40,1.0225214958190918,0.7912556327879429,0.7473962306976318,0.7377027869224548
12431,22,0.17020398378372192,78,1.6460021883249283,0.485120065510273,0.5470889806747437,0.5549772381782532
12432,25,0.2729199230670929,137,0.4997600317001343,0.5843475893849418,0.026771187782287598,0.21587783098220825
12433,8,0.29083794355392456,73,1.0196845084428787,0.6952691798408827,0.43899160623550415,0.52922123670578
12434,15,0.31719526648521423,17,0.6609519124031067,0.7800716134634885,-0.23258626461029053,-0.6733095645904541
12435,8,0.13252902030944824,56,0.7128182624777158,0.6621384471654892,-0.11047995090484619,-0.027569055557250977
12436,7,0.3414771258831024,59,1.2941650301218033,0.4789597004652023,0.07782948017120361,0.09898453950881958
12437,15,0.17549850046634674,196,1.4276206684964043,0.4914763253182173,0.0012761950492858887,-0.007112026214599609
12438,19,0.3203030824661255,30,1.3142368867993355,0.6027976850668589,-0.0597991943359375,0.26009607315063477
12439,23,0.12705546617507935,104,1.1838316122690837,0.7380436222468104,0.15201598405838013,0.136877179145813
12440,17,0.37453994154930115,137,0.49040378630161285,0.6010081440210342,0.45274990797042847,0.48656797409057617
12441,21,0.15465782582759857,44,0.6238712035119534,0.678043989574208,0.6205325126647949,0.7147213816642761
12442,17,0.3903522491455078,87,1.0392648180325825,0.585794101868357,0.6575238704681396,0.6871415376663208
12443,19,0.12901116907596588,84,1.003246795386076,0.6044627753171053,-0.016555190086364746,0.00277864933013916
12444,22,0.18599183857440948,146,0.803108298778534,0.4421461890725529,0.360379159450531,0.5504076480865479
12445,15,0.13061393797397614,98,0.7776440501213073,0.5685978949069976,0.5591540336608887,0.5681933760643005
12446,13,0.33537936210632324,89,0.6649651924769083,0.6932245373725892,0.14937067031860352,0.23232567310333252
12447,6,0.21100813150405884,89,1.698456883430481,0.39328016340732574,0.23996490240097046,0.23799669742584229
12448,14,0.1395321488380432,133,1.857563982407252,0.39127594232559204,0.7804293632507324,0.7787582278251648
12449,15,0.1141824796795845,49,0.9436649729808172,0.5411715656518936,0.16595447063446045,0.19186800718307495
12450,16,0.15589521825313568,34,1.302164336045583,0.512188158929348,0.8003401756286621,0.7976999878883362
12451,21,0.21733471751213074,54,0.7387473235527674,0.6050193399190903,0.8134435415267944,0.897972583770752
12452,17,0.12048054486513138,101,1.1509140655398369,0.4908827576372359,0.9375099539756775,0.9492172002792358
12453,9,0.27218443155288696,63,1.0163148045539856,0.43460957067353384,0.2326505184173584,0.2578963041305542
12454,10,0.16790905594825745,35,1.265204628308614,0.7277808785438538,-0.042366862297058105,0.09106707572937012
12455,14,0.23340877890586853,37,1.1798908710479736,0.4592808322473006,0.3197143077850342,0.4260738492012024
12456,24,0.14619602262973785,120,0.5776869356632233,0.6576392807458576,-0.031754136085510254,0.006459534168243408
12457,15,0.10555370897054672,51,1.0971087557928902,0.6850723158568144,0.19854748249053955,0.2639678120613098
12458,5,0.13709522783756256,69,1.256814996401469,0.6903944313526154,0.05821716785430908,0.0559733510017395
12459,17,0.1361871212720871,48,1.0088029404481251,0.6045762219212272,0.8295858502388,0.844594419002533
12460,9,0.2472146898508072,15,0.61346375644207,0.31558631733059883,0.33047550916671753,0.33148980140686035
12461,20,0.21894551813602448,80,0.6589433923363686,0.597303076647222,0.17219281196594238,0.15599876642227173
12462,17,0.2674810588359833,108,0.9825711448987325,0.5940711525353518,0.4733477830886841,0.5308774709701538
12463,21,0.1872735321521759,125,1.0265081652573176,0.5050602406263351,-0.01858210563659668,-0.005226016044616699
12464,23,0.10458505898714066,15,0.9698338210582733,0.514124313990275,-0.39357876777648926,-0.36560988426208496
12465,18,0.38225188851356506,185,2.1468131144841514,0.5766367693742116,0.6195831894874573,0.6319159865379333
12466,10,0.3763240873813629,77,1.6565835922956467,0.6069704766074816,0.8921847343444824,0.9009307026863098
12467,12,0.3633771240711212,7,0.6857975274324417,0.6634563237428666,0.4587382674217224,0.49037420749664307
12468,18,0.2237100899219513,43,0.7272861897945404,0.6491724420338869,0.7472707033157349,0.7404404878616333
12469,13,0.12484854459762573,88,0.9799032443099551,0.32449762150645256,0.0035758614540100098,-0.002340078353881836
12470,24,0.11392181366682053,187,0.9018061773644553,0.5311442126830419,0.9111335277557373,0.9104059934616089
12471,9,0.17111018300056458,74,1.1197268466154735,0.3353062669436137,0.4840235710144043,0.508049726486206
12472,12,0.37886157631874084,110,0.8311074177424113,0.7217078738742404,-0.0017943382263183594,0.019681930541992188
12473,6,0.1533757746219635,93,1.2004268020391464,0.231647826731205,0.9378551840782166,0.9374164938926697
12474,6,0.1194363534450531,6,1.1662798821926117,0.6560284495353699,-0.0502324104309082,-0.037184834480285645
12475,14,0.20978957414627075,53,0.9579402655363083,0.5717755146324635,-0.008864998817443848,0.04478543996810913
12476,25,0.25880318880081177,177,0.8528191049893697,0.6064027554609559,0.4833694100379944,0.52238929271698
12477,19,0.37599289417266846,119,0.44307994842529297,0.5219565149810579,0.4092941880226135,0.48188018798828125
12478,12,0.1840384155511856,142,0.8943583170572916,0.6048112213611603,0.8318830728530884,0.8333736658096313
12479,3,0.16781973838806152,192,1.1347752809524536,0.7552728652954102,0.006525397300720215,0.006277799606323242
12480,19,0.16646718978881836,36,1.155331368247668,0.5723432336862271,0.40760135650634766,0.5694904923439026
12481,13,0.19488166272640228,39,0.8221760213375091,0.5410991478711367,0.4386792778968811,0.4387756586074829
12482,8,0.20304441452026367,200,0.7073574662208557,0.8214088380336761,0.02688419818878174,0.040328919887542725
12483,10,0.2909337878227234,128,1.0657906532287598,0.45196845276015146,0.9401888847351074,0.9456588625907898
12484,22,0.28844204545021057,37,1.586358718574047,0.45518428418371415,0.6930657625198364,0.7563460469245911
12485,18,0.24511529505252838,21,0.6410973444581032,0.584390618971416,-0.08103108406066895,-0.17660820484161377
12486,14,0.2539896070957184,133,0.9652141233285269,0.4969722466035323,0.7923918962478638,0.7984020113945007
12487,18,0.22103692591190338,70,1.3584378361701965,0.9357379297415416,0.787064254283905,0.7956835031509399
12488,10,0.3988097310066223,24,0.9322552531957626,0.5207749269902706,0.8223605155944824,0.8272347450256348
12489,14,0.22509236633777618,183,1.3721014310916264,0.7392563093453646,0.8333377838134766,0.8359712958335876
12490,11,0.18048998713493347,180,1.1136878530184429,0.5154917389154434,0.1044929027557373,0.09235316514968872
12491,15,0.12918303906917572,119,1.1026221945881844,0.7060751795768738,-0.08736050128936768,0.2373468279838562
12492,25,0.32698291540145874,48,1.144010215997696,0.6363809050425239,0.5225862860679626,0.6589218974113464
12493,21,0.1305786669254303,98,1.2207386866211891,0.5302373652274792,0.20754170417785645,0.39833611249923706
12494,6,0.2977689504623413,34,0.7969377636909485,0.8854394356409708,0.02361363172531128,0.0565488338470459
12495,10,0.24539674818515778,30,1.394115999341011,0.5066725711027781,0.8598154187202454,0.8609039783477783
12496,10,0.1628330796957016,15,2.1910083144903183,0.5180367901921272,0.9186688661575317,0.9137767553329468
12497,3,0.386494517326355,25,1.5615232586860657,0.24426856637001038,0.8860254883766174,0.8901985883712769
12498,19,0.15620698034763336,25,0.9697832042972246,0.6049857884645462,0.30403590202331543,0.3483927249908447
12499,24,0.2616582214832306,74,1.541826492547989,0.44926192023252187,0.8260626196861267,0.9385734796524048
12500,7,0.16847480833530426,122,1.1204091906547546,0.564712921778361,0.740568995475769,0.7397425770759583
12501,25,0.27114030718803406,181,1.4229156970977783,0.5677585049221913,0.5541435480117798,0.5915963649749756
12502,22,0.12030284106731415,150,1.58222354054451,0.5994887302319208,0.0946282148361206,0.12293404340744019
12503,15,0.21591532230377197,104,1.4559868276119232,0.6451393835819684,-0.0397723913192749,-0.028174638748168945
12504,21,0.21587589383125305,145,0.9145621756712595,0.8614672740300496,0.14437079429626465,0.2536052465438843
12505,5,0.18852919340133667,91,1.0666137039661407,1.01688418785731,0.6303435564041138,0.632796585559845
12506,25,0.34968382120132446,74,1.3815881133079528,0.7650588929653168,0.6326260566711426,0.6739976406097412
12507,7,0.2892859876155853,166,1.1280796627203624,0.5637316405773163,0.08709472417831421,0.13923293352127075
12508,15,0.15380685031414032,62,0.840366949637731,0.6793804483281242,0.19319015741348267,0.20332390069961548
12509,13,0.12155169248580933,5,1.0661459565162659,0.6323391624859401,-0.17694425582885742,0.2947729825973511
12510,21,0.19218263030052185,129,1.202957433462143,0.45308709144592285,0.270257830619812,0.29138290882110596
12511,14,0.1762138307094574,51,1.2137902438640595,0.751135465171602,0.7323160171508789,0.72411048412323
12512,22,0.26459839940071106,134,0.691346749663353,0.7056266541282336,-0.16426336765289307,-0.0402216911315918
12513,18,0.14264506101608276,160,0.7638611396153768,0.6595014954606692,-0.0638427734375,-0.005246877670288086
12514,16,0.13927605748176575,191,0.8670404404401779,0.8228534907102585,0.22099441289901733,0.2676813006401062
12515,21,0.2231031060218811,159,1.3085356652736664,0.7520607236553641,0.4768452048301697,0.49570393562316895
12516,25,0.10880976170301437,127,0.8043422251939774,0.5296249121427536,-0.33783936500549316,0.12358492612838745
12517,8,0.22789564728736877,133,0.7963970184326172,0.6197446535031,0.7672786712646484,0.7608174681663513
12518,14,0.22031696140766144,117,0.5102665483951568,0.5364975035190582,0.5031453371047974,0.5231689810752869
12519,19,0.19066722691059113,195,0.6874940916895866,0.6063890178998311,0.895774245262146,0.9005199670791626
12520,18,0.2488778978586197,199,0.6527823805809021,0.49024725877321684,0.7061694860458374,0.7281770706176758
12521,6,0.392839252948761,48,1.310876451432705,0.5151723697781563,0.07287353277206421,0.16022104024887085
12522,5,0.21259652078151703,186,1.2314897179603577,0.3574407398700714,0.28527843952178955,0.29230159521102905
12523,19,0.17415514588356018,95,1.7266054451465607,0.4817151556412379,0.8074880838394165,0.8052824139595032
12524,8,0.18100883066654205,59,0.8195979818701744,0.5971708744764328,0.8188884854316711,0.8187399506568909
12525,13,0.20111218094825745,33,0.964524906873703,0.6011828687041998,0.2077111005783081,0.3436049222946167
12526,22,0.30524444580078125,122,0.8458831071853637,0.5627102062982672,0.8135123252868652,0.8298953771591187
12527,22,0.1715550273656845,188,1.164130883557456,0.5419526447852453,0.7665194272994995,0.7785758972167969
12528,14,0.25808706879615784,66,1.267454132437706,0.8518306851387024,0.18221580982208252,0.1906343698501587
12529,19,0.3127334713935852,63,0.3834425210952759,0.586777933380183,0.09248965978622437,0.2473444938659668
12530,13,0.22808152437210083,114,0.8608860472838084,0.9361199736595154,0.016208529472351074,-0.014130234718322754
12531,5,0.2610396444797516,92,0.3677303194999695,0.903148372968038,-0.006229996681213379,-0.05878281593322754
12532,24,0.1654689610004425,53,0.9728073726097742,0.7628937256005075,0.8877019882202148,0.8889060020446777
12533,24,0.13968944549560547,133,1.0402394771575927,0.7210791040407983,0.5048485994338989,0.5355145931243896
12534,14,0.21451644599437714,179,0.958884467681249,0.5777713935822248,0.16910874843597412,0.23713690042495728
12535,9,0.12911377847194672,47,1.4770016074180603,0.515142967303594,0.48004668951034546,0.48059308528900146
12536,25,0.24613338708877563,192,0.6462650299072266,0.5848573421438535,0.05502969026565552,0.13834095001220703
12537,15,0.18530581891536713,72,1.0454118311405183,0.6239390224218369,0.08095556497573853,0.075442373752594
12538,13,0.20760478079319,91,0.7204817980527878,0.626453853466294,0.7729448080062866,0.800304651260376
12539,12,0.28867074847221375,78,0.9824744462966919,0.43149956315755844,0.4264225959777832,0.45969676971435547
12540,19,0.35039544105529785,31,1.7291393876075745,0.6265430029700784,0.9419784545898438,0.9515231847763062
12541,24,0.1407264620065689,152,0.9383671709469387,0.6940077701035667,0.09096682071685791,0.07932382822036743
12542,12,0.1453600525856018,109,1.063597708940506,0.6952832788228989,0.05766916275024414,0.05925971269607544
12543,25,0.2700612246990204,178,2.4835000038146973,0.53755526120464,0.858779788017273,0.8790014982223511
12544,19,0.25820663571357727,172,1.6972547769546509,0.5379893134037653,0.33713090419769287,0.41293925046920776
12545,12,0.14336825907230377,141,0.94168920814991,0.794577669352293,0.540571928024292,0.556949257850647
12546,13,0.19060030579566956,8,0.7013097746031625,0.540912260611852,-0.2822258472442627,0.25425010919570923
12547,19,0.2712925970554352,148,1.1125108003616333,0.6135481341796762,0.07844662666320801,0.08142894506454468
12548,20,0.14082084596157074,174,1.0178524454434712,0.5698258517419591,0.7142794728279114,0.735655665397644
12549,12,0.20458075404167175,2,1.540535494685173,1.2404958568513393,-0.0025173425674438477,0.08762472867965698
12550,25,0.10445430874824524,67,0.774210387468338,0.6764048208793004,-0.021257758140563965,-0.0034546852111816406
12551,24,0.3581325113773346,118,1.280218283335368,0.5830553642341069,0.39201241731643677,0.4491298198699951
12552,9,0.15384851396083832,125,1.364156910777092,0.6275546103715897,0.005203187465667725,0.012018322944641113
12553,9,0.1026821881532669,22,1.1330374218523502,0.3057122528553009,0.10472971200942993,0.12493854761123657
12554,18,0.16412653028964996,17,0.970963604748249,0.5822093869958606,0.811470627784729,0.8759152889251709
12555,19,0.22170893847942352,44,1.1029587388038635,0.5286234775010277,0.8160496950149536,0.8193421363830566
12556,21,0.11850796639919281,180,0.8170676777760187,0.4534310112396876,0.0333782434463501,0.07716995477676392
12557,5,0.37394049763679504,21,0.7555935829877853,0.507857749859492,0.08333796262741089,0.004773616790771484
12558,11,0.3416191041469574,65,1.3342842906713486,0.8018179365566799,0.5675690174102783,0.5757988691329956
12559,8,0.265714168548584,74,0.9781702955563863,0.6126435041427613,0.7557766437530518,0.7572066187858582
12560,6,0.13103638589382172,61,1.5009427785873413,0.24833393096923828,0.5681014657020569,0.5851801633834839
12561,24,0.2254496067762375,16,0.7580648005008698,0.5644051809059946,0.43419647216796875,0.5481479167938232
12562,18,0.19128067791461945,91,1.0699622705578804,0.524305420262473,0.9494636654853821,0.9493243098258972
12563,16,0.1615268737077713,195,1.1261950850486755,0.895614128221165,0.38901054859161377,0.43868017196655273
12564,12,0.34174734354019165,11,0.5886852592229843,0.5553934216499329,-0.003926634788513184,-0.04614830017089844
12565,11,0.15059645473957062,67,1.025571929556983,0.5152873992919922,0.007544875144958496,0.06868058443069458
12566,22,0.3324187397956848,37,1.3659307956695557,0.5082735245426496,0.4264577627182007,0.5173953175544739
12567,25,0.25351759791374207,69,0.994897085428238,0.5230015695095063,0.6469811201095581,0.7371001839637756
12568,23,0.19252213835716248,98,0.7831310331821442,0.5395922300062681,0.8400444984436035,0.8490755558013916
12569,5,0.3763255178928375,83,0.37129761651158333,0.26920369267463684,0.03635251522064209,0.031343162059783936
12570,15,0.16820892691612244,13,1.4863624334335328,0.4127079606056213,0.05400568246841431,0.34173476696014404
12571,22,0.3003034293651581,9,1.4839118719100952,0.6018687942448784,0.1738731861114502,0.43165838718414307
12572,23,0.3035431504249573,34,1.4773388703664143,0.5174287624657155,0.6579585075378418,0.6922168731689453
12573,11,0.3192456364631653,168,0.41178740561008453,0.4931429289281368,0.36960065364837646,0.39349305629730225
