,num_nodes,edge_prob,number_train_samples_per_dataset,root_std,non_root_std,graph_info_score,baseline_binary,attention_binary,baseline_beta,attention_beta,baseline_uncertain,attention_uncertain
411,19,0.11943331360816956,196,0.5989101678133011,0.4137043689305966,0.8254847645429363,0.652457594871521,0.5646945238113403,0.6600614786148071,0.653131365776062,0.6583608388900757,0.6650858521461487
412,10,0.15472188591957092,56,1.132936692237854,0.9568870455026627,0.41,-0.006627917289733887,-0.0011385679244995117,-0.0036067962646484375,-1.5616416931152344e-05,-0.007194042205810547,0.008743226528167725
413,13,0.3587140142917633,80,0.6496828734874726,0.5486714132130146,0.8165680473372781,0.0733022689819336,0.05270183086395264,0.009173572063446045,0.056765973567962646,0.05901777744293213,0.05684256553649902
414,21,0.21286708116531372,68,1.2034163922071457,0.6362636675437291,0.2675736961451247,0.7910394668579102,0.8489497303962708,0.7578770518302917,0.7884621024131775,0.7206657528877258,0.8035575151443481
415,11,0.26269960403442383,33,1.2979860852162044,0.3827534429728985,0.4049586776859504,0.8855744004249573,0.9211447834968567,0.8744293451309204,0.8689241409301758,0.8794047832489014,0.8678258657455444
416,13,0.17715412378311157,119,0.7716090281804403,0.6128519603184291,0.40828402366863903,-0.07129907608032227,-0.03399455547332764,-0.08430659770965576,-0.021678805351257324,-0.07488429546356201,-0.023313522338867188
417,22,0.10814207047224045,95,1.111451397339503,0.4056175316755588,0.7665289256198347,0.4432041049003601,0.24075758457183838,0.4581083655357361,0.40853989124298096,0.4570823907852173,0.4220198392868042
418,7,0.293302446603775,165,0.7741114795207977,0.7360905945301056,0.08163265306122448,0.16999685764312744,0.16408896446228027,0.16857928037643433,0.18035542964935303,0.16634100675582886,0.16787129640579224
419,15,0.35606181621551514,191,1.2677998542785645,0.6227804880875808,0.48,0.4622969627380371,0.49115216732025146,0.4515373110771179,0.47216761112213135,0.4529687762260437,0.4625350832939148
420,18,0.14793962240219116,143,0.8698649150984628,0.6788680079308423,0.2222222222222222,0.9497706890106201,0.9459189176559448,0.9492232203483582,0.9444114565849304,0.9472275376319885,0.946520984172821
421,19,0.3322506844997406,109,1.1490134596824646,0.5940251797437668,0.8614958448753463,0.5027602910995483,0.4799553155899048,0.47712695598602295,0.5111894607543945,0.4940189719200134,0.4968470335006714
422,23,0.310533344745636,40,0.7974755068620046,0.5643882542848587,0.05103969754253308,0.5325928926467896,0.5989307165145874,0.4810634255409241,0.5664387941360474,0.4936800003051758,0.5232263803482056
423,18,0.2071712166070938,77,0.6325323904554049,0.5501719489693642,0.06172839506172839,0.017695963382720947,0.06898945569992065,0.025013983249664307,0.05174487829208374,0.022812068462371826,0.04923504590988159
424,20,0.14503005146980286,142,0.9541785849465264,0.8097344067963687,0.8875,0.25603175163269043,0.0283963680267334,0.25209665298461914,0.22719275951385498,0.25494444370269775,0.24841684103012085
425,6,0.11104150861501694,130,1.3490933328866959,0.5771609544754028,0.7222222222222222,0.3035133481025696,0.28931379318237305,0.29865962266921997,0.29889243841171265,0.2904544472694397,0.29192328453063965
426,25,0.3481178283691406,106,1.7308566967646282,0.6276414130221714,0.6432,0.8079473376274109,0.754499077796936,0.7886449098587036,0.7793366312980652,0.7879467606544495,0.7740045785903931
427,6,0.37961727380752563,3,0.6808454394340515,0.36285319924354553,0.6944444444444444,0.15419840812683105,0.41962671279907227,0.14246070384979248,0.37283051013946533,0.1552157998085022,0.25586873292922974
428,20,0.33777961134910583,56,1.4065472036600113,0.5814006235450506,0.0625,0.925520658493042,0.9404423236846924,0.8293833136558533,0.8942298889160156,0.9145267009735107,0.8928067088127136
429,20,0.11260470747947693,111,1.112360600914274,0.517001252907973,0.5575,0.36817675828933716,0.34306830167770386,0.3624870181083679,0.3500171899795532,0.35528886318206787,0.37551403045654297
430,23,0.11402469873428345,10,0.7528286327918371,0.5576447695493698,0.44045368620037806,-0.1715545654296875,-0.7846353054046631,-0.142075777053833,-0.2047863006591797,-0.13605833053588867,-0.16889238357543945
431,9,0.1458916813135147,118,0.8490358491738638,0.44980109731356305,0.7160493827160493,0.00042641162872314453,0.002593398094177246,-0.002519965171813965,0.0016232728958129883,-0.003759145736694336,0.0016502141952514648
432,12,0.2021772712469101,86,0.9094074964523315,0.6069288892405373,0.6388888888888888,0.32746511697769165,0.14889878034591675,0.33460694551467896,0.31309837102890015,0.32921719551086426,0.30265021324157715
433,17,0.11033041775226593,151,0.9513006955385208,0.6293372511863708,0.36678200692041524,0.6550021171569824,0.48962604999542236,0.6517685055732727,0.6545451879501343,0.6522271037101746,0.649705171585083
434,21,0.19765865802764893,71,1.122928962111473,0.7709425144335803,0.47165532879818595,0.47115659713745117,0.17775499820709229,0.4674656391143799,0.3821168541908264,0.4546828866004944,0.42830073833465576
435,12,0.17576441168785095,78,0.938700944185257,0.4763050228357315,0.6666666666666666,0.27920377254486084,0.15991073846817017,0.28460490703582764,0.2752798795700073,0.2866023778915405,0.2893558144569397
436,21,0.187257781624794,119,1.2330057322978973,0.6865908523400625,0.9909297052154195,-0.019477128982543945,0.0031371712684631348,0.00435405969619751,0.00903385877609253,-0.0046193599700927734,-0.043413519859313965
437,18,0.14714626967906952,88,1.059674710035324,0.500916910442439,0.7623456790123457,0.5911242961883545,0.5746482014656067,0.5916329622268677,0.575578510761261,0.58638596534729,0.5921704769134521
438,19,0.1738133728504181,94,0.6419505402445793,0.6341477724222037,0.8753462603878116,0.06081801652908325,0.06460857391357422,0.06374454498291016,0.11638569831848145,0.0679243803024292,0.0831483006477356
439,4,0.19329193234443665,85,0.8720536828041077,0.9659841656684875,0.8125,-0.009124398231506348,0.008306026458740234,-0.008956551551818848,-0.011072516441345215,-0.005804896354675293,-0.01265859603881836
440,14,0.18184226751327515,108,0.9120914704269834,0.3131226092576981,0.9387755102040817,0.9463313817977905,0.9308577179908752,0.9467943906784058,0.9455767273902893,0.9461531043052673,0.9470874071121216
441,22,0.1432601362466812,90,0.8223077207803726,0.5694396514445543,0.6115702479338843,0.809553861618042,0.796302855014801,0.8136039972305298,0.8072159290313721,0.8133121728897095,0.8129861354827881
442,23,0.2494298219680786,152,1.5382142305374145,0.6278461706307199,0.7410207939508506,0.8372402787208557,0.8078324794769287,0.8692243695259094,0.8460555076599121,0.8636449575424194,0.8514049053192139
443,9,0.2482336312532425,150,0.49787403146425885,0.5581936289866766,0.6172839506172839,0.1531764268875122,0.05774003267288208,0.16067123413085938,0.15681815147399902,0.14163094758987427,0.16268378496170044
444,21,0.1422824263572693,87,0.586090725660324,0.6340966929088939,0.14285714285714285,0.007257342338562012,-0.0014352798461914062,0.011084020137786865,-0.0007790327072143555,0.010217845439910889,-0.002659320831298828
445,23,0.10190769284963608,185,0.9126179605722428,0.9188145376168765,0.7542533081285444,0.20045936107635498,0.24313151836395264,0.21783947944641113,0.2528771758079529,0.22273987531661987,0.2512829303741455
446,21,0.10164324939250946,119,1.338809259235859,0.5343219878581854,0.38095238095238093,0.14934152364730835,0.021327972412109375,0.14398783445358276,0.14656990766525269,0.14492267370224,0.13670605421066284
447,17,0.14315326511859894,48,1.2321687440077465,0.5533692376180128,0.7162629757785467,0.016292333602905273,-0.00943303108215332,0.0018297433853149414,-0.004882097244262695,0.006163597106933594,0.012266099452972412
448,25,0.3827994465827942,97,0.6464847475290298,0.6792949632458065,0.6336,0.6525591015815735,0.6676586270332336,0.4468775987625122,0.7038025856018066,0.43647444248199463,0.5627126693725586
449,11,0.16038824617862701,2,1.344517449537913,0.4851080272346735,0.8099173553719008,-0.0494304895401001,0.031204283237457275,0.02315652370452881,-0.007378101348876953,0.003555595874786377,0.07459163665771484
450,4,0.3651158809661865,188,1.4308403432369232,0.8713461756706238,0.625,0.3979681134223938,0.3944525718688965,0.39844638109207153,0.3972736597061157,0.39698249101638794,0.39649564027786255
451,22,0.39451146125793457,40,0.28815987706184387,0.6324347193752017,0.5867768595041323,0.25285059213638306,0.18967312574386597,0.19238942861557007,0.2901706099510193,0.2189655900001526,0.27254021167755127
452,11,0.3043707013130188,149,0.48458218574523926,1.0337246888213687,0.9338842975206612,0.570923388004303,0.5229228734970093,0.5573326349258423,0.5683037042617798,0.5577495098114014,0.5502535104751587
453,9,0.24375230073928833,161,1.116269622530256,0.8280470669269562,0.3950617283950617,-0.03187823295593262,-0.008085131645202637,-0.03833210468292236,-0.026274800300598145,-0.03402507305145264,-0.0299299955368042
454,22,0.1703779101371765,15,1.1512831002473831,0.6440699966624379,0.11983471074380166,0.5505189299583435,0.6000677347183228,0.5655765533447266,0.5991426706314087,0.560418963432312,0.6089175939559937
455,16,0.3825777769088745,150,0.48561665415763855,0.5037801446659225,0.109375,0.19213896989822388,0.185105562210083,0.20142823457717896,0.21733391284942627,0.20148253440856934,0.21765398979187012
456,22,0.298791766166687,127,0.2943832278251648,0.582920740544796,0.768595041322314,0.3164252042770386,0.2641085386276245,0.30688685178756714,0.2790061831474304,0.30788230895996094,0.3052387237548828
457,11,0.2902878224849701,174,0.7382702827453613,0.5668101627379656,0.38016528925619836,0.007144510746002197,-0.014008879661560059,0.0008869767189025879,0.0016255378723144531,-0.002681136131286621,-0.012637853622436523
458,4,0.36696839332580566,78,2.0692660808563232,0.3340313881635666,0.625,0.9414578676223755,0.892078161239624,0.9403796195983887,0.9387149214744568,0.9415716528892517,0.9407477378845215
459,17,0.1554490029811859,13,1.2034344502857752,0.5432134017348289,0.8961937716262975,-0.008372783660888672,-0.06209397315979004,-0.04350090026855469,-0.03876197338104248,-0.044113755226135254,-0.04645073413848877
460,18,0.22765065729618073,116,0.5045205354690552,0.4646544019381205,0.4845679012345679,-0.096779465675354,-0.06843197345733643,-0.09558284282684326,-0.06798386573791504,-0.0848846435546875,-0.06662499904632568
461,22,0.1357816606760025,59,0.9230391316943698,0.5534251687618402,0.9400826446280992,-0.11627006530761719,-0.08559048175811768,-0.11414706707000732,-0.15653955936431885,-0.11011457443237305,-0.11139345169067383
462,11,0.2609572410583496,92,0.7616058588027954,0.5631569363176823,0.6611570247933884,0.4926854372024536,0.26367759704589844,0.4803609251976013,0.5047979950904846,0.40912455320358276,0.4259223937988281
463,8,0.26558876037597656,88,0.7713074237108231,0.6199733316898346,0.15625,-0.007454037666320801,-0.01367652416229248,-0.00695645809173584,-0.0056383609771728516,-0.007693290710449219,-0.0053403377532958984
464,21,0.3192852735519409,113,1.0411178419987361,0.5927790535820855,0.3129251700680272,0.8132620453834534,0.8965126276016235,0.77669358253479,0.8369908332824707,0.8001161217689514,0.807604193687439
465,13,0.18694448471069336,189,1.4675116539001465,0.7453428263014014,0.24260355029585798,0.8246731758117676,0.8236767053604126,0.8300084471702576,0.809218168258667,0.8206643462181091,0.8146605491638184
466,22,0.32914745807647705,12,1.4685777127742767,0.6614477893239573,0.22933884297520662,-0.051505208015441895,0.23375248908996582,-0.0675201416015625,0.1636873483657837,-0.07254409790039062,0.0450320839881897
467,7,0.22355161607265472,77,1.8997305780649185,0.6835880180199941,0.9183673469387755,0.6649783849716187,0.5486889481544495,0.6643713116645813,0.6638309955596924,0.667605996131897,0.6587061882019043
468,11,0.18913933634757996,83,0.7690249383449554,0.37399332438196453,0.30578512396694213,0.2800872325897217,0.29614317417144775,0.29627543687820435,0.30664926767349243,0.29451847076416016,0.298107385635376
469,4,0.24033799767494202,185,0.6398057738939921,0.8848535418510437,1.0,-0.05892038345336914,-0.013275384902954102,-0.05526864528656006,-0.02849555015563965,-0.043991804122924805,-0.041838884353637695
470,16,0.16837982833385468,44,1.428928812344869,0.5851018339395523,0.515625,0.20365536212921143,0.03511345386505127,0.17700427770614624,0.16556328535079956,0.14751535654067993,0.13257920742034912
471,19,0.1709408313035965,156,1.0926102910723006,0.63267178957661,0.0886426592797784,0.1857098937034607,0.16963505744934082,0.21788322925567627,0.21229690313339233,0.2121051549911499,0.197970449924469
472,12,0.21137292683124542,51,1.0477784276008606,0.5998019129037857,0.7013888888888888,0.7245043516159058,0.6704108715057373,0.7233338356018066,0.7235279083251953,0.7207081913948059,0.7256696224212646
473,10,0.1555478572845459,132,0.996191956102848,0.6502422591050466,0.68,0.14620715379714966,0.1856812834739685,0.15070480108261108,0.15671247243881226,0.1551716923713684,0.14227527379989624
