run_id,num_train_samples,y,baseline_beta,baseline_nll_beta
89b8ec37,20,-8.218218,6.6702682e-06,6.0335464e-07
89b8ec37,20,-8.198198,7.1319946e-06,8.3257305e-07
89b8ec37,20,-8.178178,7.231509e-06,5.4836715e-07
89b8ec37,20,-8.158158,7.629493e-06,5.4499714e-07
89b8ec37,20,-8.138138,7.933523e-06,7.3550723e-07
89b8ec37,20,-8.118118,8.095323e-06,9.357157e-07
89b8ec37,20,-8.098098,8.538256e-06,8.4966626e-07
89b8ec37,20,-8.078078,8.753682e-06,8.85938e-07
89b8ec37,20,-8.058058,9.109353e-06,8.2736324e-07
89b8ec37,20,-8.038038,9.585786e-06,7.396277e-07
89b8ec37,20,-8.018018,9.874295e-06,5.917219e-07
89b8ec37,20,-7.997998,1.0566309e-05,1.341709e-06
89b8ec37,20,-7.977978,1.0721473e-05,6.506844e-07
89b8ec37,20,-7.957958,1.1222233e-05,9.882203e-07
89b8ec37,20,-7.937938,1.2061858e-05,1.9210006e-06
89b8ec37,20,-7.917918,1.2040871e-05,1.3536797e-06
89b8ec37,20,-7.897898,1.2609343e-05,9.243064e-07
89b8ec37,20,-7.877878,1.3016432e-05,2.101549e-06
89b8ec37,20,-7.8578577,1.3895882e-05,1.6911689e-06
89b8ec37,20,-7.8378377,1.4160607e-05,1.6850641e-06
89b8ec37,20,-7.8178177,1.4147594e-05,1.5033279e-06
89b8ec37,20,-7.7977977,1.5241075e-05,1.4860489e-06
89b8ec37,20,-7.7777777,1.6188524e-05,3.417852e-06
89b8ec37,20,-7.7577577,1.6314214e-05,3.3833398e-06
89b8ec37,20,-7.7377377,1.7909939e-05,3.4025602e-06
89b8ec37,20,-7.7177176,1.7895392e-05,4.3765967e-06
89b8ec37,20,-7.6976976,1.846493e-05,4.1155513e-06
89b8ec37,20,-7.6776776,1.9571009e-05,2.849503e-06
89b8ec37,20,-7.6576576,2.0959696e-05,5.292603e-06
89b8ec37,20,-7.6376376,2.2196284e-05,4.2068214e-06
89b8ec37,20,-7.6176176,2.2396243e-05,6.0173447e-06
89b8ec37,20,-7.5975976,2.2434593e-05,4.9065693e-06
89b8ec37,20,-7.5775776,2.3673922e-05,6.9353996e-06
89b8ec37,20,-7.5575576,2.5679035e-05,4.5533193e-06
89b8ec37,20,-7.5375376,2.5864696e-05,7.6232814e-06
89b8ec37,20,-7.5175176,2.728357e-05,7.0384776e-06
89b8ec37,20,-7.4974976,2.7857479e-05,7.719323e-06
89b8ec37,20,-7.4774776,2.9712446e-05,6.7032884e-06
89b8ec37,20,-7.4574575,3.042234e-05,6.801646e-06
89b8ec37,20,-7.4374375,3.236132e-05,7.631108e-06
89b8ec37,20,-7.4174175,3.259517e-05,1.0952741e-05
89b8ec37,20,-7.3973975,3.4791545e-05,1.3801451e-05
89b8ec37,20,-7.3773775,3.7879992e-05,8.442276e-06
89b8ec37,20,-7.3573575,3.8536153e-05,8.827741e-06
89b8ec37,20,-7.3373375,3.9308805e-05,1.4775228e-05
89b8ec37,20,-7.3173175,4.042469e-05,1.6447531e-05
89b8ec37,20,-7.2972975,4.311607e-05,1.8583292e-05
89b8ec37,20,-7.2772775,4.4340457e-05,1.769318e-05
89b8ec37,20,-7.2572575,4.5800272e-05,1.4686105e-05
89b8ec37,20,-7.2372375,4.8806614e-05,1.8641373e-05
89b8ec37,20,-7.2172174,5.1019593e-05,1.9771325e-05
89b8ec37,20,-7.1971974,5.172261e-05,1.7095877e-05
89b8ec37,20,-7.1771774,5.4832482e-05,1.9230323e-05
89b8ec37,20,-7.1571574,5.8456895e-05,1.4409579e-05
89b8ec37,20,-7.1371374,6.08048e-05,2.0149173e-05
89b8ec37,20,-7.1171174,6.261864e-05,2.016351e-05
89b8ec37,20,-7.0970974,6.333308e-05,3.7072157e-05
89b8ec37,20,-7.0770774,6.709508e-05,2.4129018e-05
89b8ec37,20,-7.0570574,7.152295e-05,2.9844217e-05
89b8ec37,20,-7.0370374,7.271484e-05,3.798939e-05
89b8ec37,20,-7.0170174,7.41148e-05,4.1607e-05
89b8ec37,20,-6.996997,8.008632e-05,4.0039322e-05
89b8ec37,20,-6.976977,8.202681e-05,4.478251e-05
89b8ec37,20,-6.956957,8.470846e-05,4.812671e-05
89b8ec37,20,-6.936937,8.846404e-05,4.7391237e-05
89b8ec37,20,-6.916917,9.264483e-05,6.311951e-05
89b8ec37,20,-6.896897,9.67163e-05,5.667976e-05
89b8ec37,20,-6.876877,0.00010414312,5.393895e-05
89b8ec37,20,-6.856857,0.000105680476,5.2581432e-05
89b8ec37,20,-6.836837,0.000109735316,4.4756296e-05
89b8ec37,20,-6.816817,0.00011289998,4.5833396e-05
89b8ec37,20,-6.796797,0.000121027006,8.11445e-05
89b8ec37,20,-6.776777,0.00012316713,7.151108e-05
89b8ec37,20,-6.756757,0.00013250248,8.2097715e-05
89b8ec37,20,-6.736737,0.00013868617,8.268151e-05
89b8ec37,20,-6.716717,0.00014324255,9.350636e-05
89b8ec37,20,-6.6966968,0.0001499023,0.000109002496
89b8ec37,20,-6.6766768,0.00015463919,0.00011817134
89b8ec37,20,-6.6566567,0.00016102551,0.00010306241
89b8ec37,20,-6.6366367,0.00016719941,0.0001361844
89b8ec37,20,-6.6166167,0.00017435866,0.0001355314
89b8ec37,20,-6.5965967,0.00018243275,0.00014448226
89b8ec37,20,-6.5765767,0.0001941157,0.000141591
89b8ec37,20,-6.5565567,0.0001963799,0.00013909386
89b8ec37,20,-6.5365367,0.00020804135,0.00018584258
89b8ec37,20,-6.5165167,0.00021660955,0.00015856867
89b8ec37,20,-6.4964967,0.00022528856,0.00019394583
89b8ec37,20,-6.4764767,0.00023039897,0.00019371512
89b8ec37,20,-6.4564567,0.00024971773,0.00019665126
89b8ec37,20,-6.4364367,0.00025576935,0.00023569544
89b8ec37,20,-6.4164166,0.0002661321,0.00025341034
89b8ec37,20,-6.3963966,0.0002809575,0.00026762148
89b8ec37,20,-6.3763766,0.0003011516,0.00034850353
89b8ec37,20,-6.3563566,0.00030611115,0.0002812095
89b8ec37,20,-6.3363366,0.00032665452,0.0002455238
89b8ec37,20,-6.3163166,0.00033688112,0.00032266972
89b8ec37,20,-6.2962966,0.00034077937,0.0003468864
89b8ec37,20,-6.2762766,0.00036057926,0.00031860167
89b8ec37,20,-6.2562566,0.00037985735,0.00035086062
89b8ec37,20,-6.2362366,0.0003983191,0.00032832226
89b8ec37,20,-6.2162166,0.00041583003,0.00036395114
89b8ec37,20,-6.1961966,0.00043104356,0.00041777096
89b8ec37,20,-6.1761765,0.0004399985,0.00047658102
89b8ec37,20,-6.1561565,0.0004696897,0.0005732602
89b8ec37,20,-6.136136,0.00048025703,0.00045991284
89b8ec37,20,-6.116116,0.00050121715,0.00046366677
89b8ec37,20,-6.096096,0.0005406193,0.00057304365
89b8ec37,20,-6.076076,0.000547994,0.000571859
89b8ec37,20,-6.056056,0.00057524047,0.0005824982
89b8ec37,20,-6.036036,0.0006036333,0.0007000411
89b8ec37,20,-6.016016,0.0006333,0.00074107805
89b8ec37,20,-5.995996,0.0006541625,0.0007718128
89b8ec37,20,-5.975976,0.00068885955,0.0007881921
89b8ec37,20,-5.955956,0.0007113141,0.0008822216
89b8ec37,20,-5.935936,0.0007403419,0.00082949013
89b8ec37,20,-5.915916,0.000779537,0.00096841913
89b8ec37,20,-5.895896,0.0007957191,0.00095629727
89b8ec37,20,-5.875876,0.0008519269,0.0010779651
89b8ec37,20,-5.855856,0.0008709329,0.0010702977
89b8ec37,20,-5.835836,0.0009104972,0.0010395806
89b8ec37,20,-5.815816,0.00096634706,0.0011158965
89b8ec37,20,-5.795796,0.0009904433,0.0012904123
89b8ec37,20,-5.775776,0.0010387024,0.0015298269
89b8ec37,20,-5.755756,0.0010973773,0.001460523
89b8ec37,20,-5.735736,0.0011351092,0.0013903392
89b8ec37,20,-5.715716,0.0012042508,0.0014530249
89b8ec37,20,-5.695696,0.001270501,0.00142342
89b8ec37,20,-5.675676,0.0013039348,0.001452957
89b8ec37,20,-5.655656,0.0013711331,0.0018756903
89b8ec37,20,-5.635636,0.0014094528,0.0018887527
89b8ec37,20,-5.615616,0.0014683298,0.0019510009
89b8ec37,20,-5.595596,0.0015574045,0.001774363
89b8ec37,20,-5.575576,0.0016182496,0.0021217498
89b8ec37,20,-5.555556,0.0016681255,0.0024253542
89b8ec37,20,-5.535536,0.00173246,0.0023648685
89b8ec37,20,-5.515516,0.0018008773,0.0024730817
89b8ec37,20,-5.495496,0.0018804636,0.0022146122
89b8ec37,20,-5.475476,0.0020179257,0.0025953392
89b8ec37,20,-5.455456,0.00206984,0.0027553146
89b8ec37,20,-5.435436,0.002161638,0.0029654913
89b8ec37,20,-5.415416,0.0022485668,0.0031131625
89b8ec37,20,-5.3953958,0.002329966,0.0031753178
89b8ec37,20,-5.3753757,0.00241147,0.0036637443
89b8ec37,20,-5.3553557,0.002525416,0.0032676235
89b8ec37,20,-5.3353357,0.0026453768,0.0033850763
89b8ec37,20,-5.3153157,0.0028130577,0.004283788
89b8ec37,20,-5.2952952,0.0029053972,0.0035058986
89b8ec37,20,-5.275275,0.0029732448,0.0036338605
89b8ec37,20,-5.255255,0.0031382618,0.0045132698
89b8ec37,20,-5.235235,0.0032537882,0.00412028
89b8ec37,20,-5.215215,0.0033835883,0.0052294806
89b8ec37,20,-5.195195,0.0035506368,0.004589163
89b8ec37,20,-5.175175,0.0037193713,0.00525598
89b8ec37,20,-5.155155,0.0038749662,0.0056320615
89b8ec37,20,-5.135135,0.0040268307,0.006100109
89b8ec37,20,-5.115115,0.004120846,0.005858093
89b8ec37,20,-5.095095,0.0044404934,0.006611503
89b8ec37,20,-5.075075,0.0045673978,0.0068980516
89b8ec37,20,-5.055055,0.0047559007,0.0068622
89b8ec37,20,-5.035035,0.0050058924,0.0069181323
89b8ec37,20,-5.015015,0.0051835324,0.007628831
89b8ec37,20,-4.994995,0.0053979275,0.007854604
89b8ec37,20,-4.974975,0.005565453,0.007827244
89b8ec37,20,-4.954955,0.0057963026,0.008371683
89b8ec37,20,-4.934935,0.0059982436,0.008675197
89b8ec37,20,-4.914915,0.0062167984,0.00944161
89b8ec37,20,-4.894895,0.006504887,0.009778281
89b8ec37,20,-4.874875,0.0068111042,0.00967718
89b8ec37,20,-4.854855,0.0070848526,0.01098691
89b8ec37,20,-4.834835,0.007348514,0.010802337
89b8ec37,20,-4.814815,0.0076605673,0.011345178
89b8ec37,20,-4.794795,0.0078112334,0.0117610935
89b8ec37,20,-4.774775,0.008206606,0.012024314
89b8ec37,20,-4.754755,0.008645398,0.011998196
89b8ec37,20,-4.734735,0.008995401,0.01358432
89b8ec37,20,-4.714715,0.009377451,0.013490384
89b8ec37,20,-4.694695,0.0097921295,0.013570064
89b8ec37,20,-4.674675,0.010076964,0.015653972
89b8ec37,20,-4.654655,0.010543361,0.014376349
89b8ec37,20,-4.634635,0.010829042,0.015966738
89b8ec37,20,-4.614615,0.0114836525,0.015815478
89b8ec37,20,-4.594595,0.011946452,0.017507574
89b8ec37,20,-4.574575,0.012095437,0.016805068
89b8ec37,20,-4.554555,0.012601529,0.018340075
89b8ec37,20,-4.534535,0.013046457,0.01950042
89b8ec37,20,-4.514515,0.013748013,0.01979106
89b8ec37,20,-4.494495,0.014237616,0.022341805
89b8ec37,20,-4.474475,0.014674991,0.021792322
89b8ec37,20,-4.454455,0.015300568,0.022813842
89b8ec37,20,-4.4344344,0.015801683,0.02165893
89b8ec37,20,-4.4144144,0.01630857,0.023986567
89b8ec37,20,-4.3943944,0.017110871,0.024039354
89b8ec37,20,-4.3743744,0.017669061,0.0251832
89b8ec37,20,-4.3543544,0.018135406,0.027024096
89b8ec37,20,-4.3343344,0.019093964,0.027240247
89b8ec37,20,-4.3143144,0.01972115,0.028124278
89b8ec37,20,-4.2942944,0.020456789,0.028323337
89b8ec37,20,-4.2742743,0.020912139,0.030106563
89b8ec37,20,-4.2542543,0.021825837,0.03255488
89b8ec37,20,-4.2342343,0.022822773,0.033269152
89b8ec37,20,-4.2142143,0.023551086,0.033620488
89b8ec37,20,-4.1941943,0.024341214,0.033131182
89b8ec37,20,-4.1741743,0.024854215,0.03337252
89b8ec37,20,-4.1541543,0.02617681,0.035800222
89b8ec37,20,-4.1341343,0.02689144,0.03686257
89b8ec37,20,-4.1141143,0.027727226,0.040221766
89b8ec37,20,-4.0940943,0.02839552,0.039463975
89b8ec37,20,-4.0740743,0.02956358,0.04124194
89b8ec37,20,-4.0540543,0.03096408,0.043218173
89b8ec37,20,-4.0340343,0.03149124,0.04505195
89b8ec37,20,-4.0140142,0.03308502,0.045852676
89b8ec37,20,-3.9939942,0.033542443,0.0494573
89b8ec37,20,-3.9739742,0.03472108,0.049838115
89b8ec37,20,-3.9539542,0.035781212,0.05038646
89b8ec37,20,-3.9339342,0.036916364,0.054501876
89b8ec37,20,-3.9139142,0.03827472,0.053565767
89b8ec37,20,-3.8938942,0.040097278,0.05566547
89b8ec37,20,-3.8738742,0.04110184,0.05881899
89b8ec37,20,-3.8538542,0.041875627,0.057423145
89b8ec37,20,-3.8338342,0.04354349,0.061145037
89b8ec37,20,-3.8138142,0.045117542,0.060912292
89b8ec37,20,-3.793794,0.045822076,0.06492916
89b8ec37,20,-3.773774,0.047210395,0.06562226
89b8ec37,20,-3.753754,0.049308475,0.0666251
89b8ec37,20,-3.733734,0.05068855,0.068976745
89b8ec37,20,-3.713714,0.052311815,0.07136727
89b8ec37,20,-3.6936939,0.05362572,0.074192874
89b8ec37,20,-3.6736739,0.05486319,0.07213495
89b8ec37,20,-3.6536539,0.05662161,0.080261655
89b8ec37,20,-3.6336339,0.05812829,0.07880209
89b8ec37,20,-3.6136138,0.059674326,0.08092275
89b8ec37,20,-3.5935938,0.06118681,0.085107274
89b8ec37,20,-3.5735738,0.06281227,0.08490541
89b8ec37,20,-3.5535538,0.06414622,0.08868457
89b8ec37,20,-3.5335338,0.066106394,0.092727035
89b8ec37,20,-3.5135138,0.06822032,0.09256734
89b8ec37,20,-3.4934938,0.07124412,0.09725294
89b8ec37,20,-3.4734738,0.07116107,0.10075442
89b8ec37,20,-3.4534538,0.07432588,0.10367594
89b8ec37,20,-3.4334338,0.07597539,0.105545074
89b8ec37,20,-3.4134138,0.07863347,0.10551534
89b8ec37,20,-3.3933938,0.078505725,0.10838196
89b8ec37,20,-3.3733735,0.08207443,0.11483156
89b8ec37,20,-3.3533535,0.08318544,0.11308117
89b8ec37,20,-3.3333335,0.085877575,0.11422885
89b8ec37,20,-3.3133135,0.087354034,0.12116664
89b8ec37,20,-3.2932935,0.08912085,0.12278996
89b8ec37,20,-3.2732735,0.09255048,0.123698205
89b8ec37,20,-3.2532535,0.09412442,0.12425781
89b8ec37,20,-3.2332335,0.096857026,0.13110204
89b8ec37,20,-3.2132134,0.0982381,0.13252048
89b8ec37,20,-3.1931934,0.100244,0.13540533
89b8ec37,20,-3.1731734,0.10386882,0.13784662
89b8ec37,20,-3.1531534,0.10656706,0.14374293
89b8ec37,20,-3.1331334,0.107737824,0.14562352
89b8ec37,20,-3.1131134,0.110452965,0.15081754
89b8ec37,20,-3.0930934,0.11294171,0.14857899
89b8ec37,20,-3.0730734,0.11473768,0.15216176
89b8ec37,20,-3.0530534,0.117514685,0.15504752
89b8ec37,20,-3.0330334,0.119154744,0.15849277
89b8ec37,20,-3.0130134,0.12114849,0.15836412
89b8ec37,20,-2.9929934,0.12345178,0.16480318
89b8ec37,20,-2.9729733,0.12642612,0.16348575
89b8ec37,20,-2.9529533,0.12819912,0.17028922
89b8ec37,20,-2.932933,0.1318999,0.17222638
89b8ec37,20,-2.912913,0.1325433,0.1764027
89b8ec37,20,-2.892893,0.13678864,0.17909504
89b8ec37,20,-2.872873,0.13741428,0.18699215
89b8ec37,20,-2.852853,0.14102994,0.18401851
89b8ec37,20,-2.832833,0.14259149,0.18936141
89b8ec37,20,-2.812813,0.14811975,0.19039176
89b8ec37,20,-2.792793,0.14880708,0.19251345
89b8ec37,20,-2.772773,0.15110452,0.19621949
89b8ec37,20,-2.752753,0.15292042,0.2043002
89b8ec37,20,-2.732733,0.1550144,0.20076562
89b8ec37,20,-2.712713,0.15668185,0.20676726
89b8ec37,20,-2.692693,0.1601295,0.20775606
89b8ec37,20,-2.672673,0.16205385,0.21503718
89b8ec37,20,-2.652653,0.16405293,0.21701452
89b8ec37,20,-2.632633,0.1675113,0.21149749
89b8ec37,20,-2.612613,0.17048934,0.21671855
89b8ec37,20,-2.592593,0.17192943,0.22470558
89b8ec37,20,-2.572573,0.17421177,0.22009309
89b8ec37,20,-2.552553,0.17798929,0.22929849
89b8ec37,20,-2.532533,0.1788861,0.2259654
89b8ec37,20,-2.5125127,0.18133026,0.22942843
89b8ec37,20,-2.4924927,0.18446945,0.22915967
89b8ec37,20,-2.4724727,0.18350887,0.23473762
89b8ec37,20,-2.4524527,0.18865429,0.23190328
89b8ec37,20,-2.4324327,0.19090931,0.23906615
89b8ec37,20,-2.4124126,0.1933039,0.2383704
89b8ec37,20,-2.3923926,0.193332,0.24376525
89b8ec37,20,-2.3723726,0.19727048,0.24593581
89b8ec37,20,-2.3523526,0.19891348,0.24514328
89b8ec37,20,-2.3323326,0.19948852,0.24641594
89b8ec37,20,-2.3123126,0.20419268,0.2443286
89b8ec37,20,-2.2922926,0.20389894,0.2518511
89b8ec37,20,-2.2722726,0.20588379,0.24820274
89b8ec37,20,-2.2522526,0.20765841,0.25380847
89b8ec37,20,-2.2322326,0.21113858,0.25371724
89b8ec37,20,-2.2122126,0.21313891,0.25310305
89b8ec37,20,-2.1921926,0.2134594,0.2597859
89b8ec37,20,-2.1721725,0.21511686,0.256783
89b8ec37,20,-2.1521525,0.21793142,0.25925758
89b8ec37,20,-2.1321325,0.21991998,0.25749025
89b8ec37,20,-2.1121125,0.21907033,0.25656936
89b8ec37,20,-2.0920923,0.21972868,0.26412728
89b8ec37,20,-2.0720723,0.22449203,0.26522896
89b8ec37,20,-2.0520523,0.22262949,0.2607448
89b8ec37,20,-2.0320323,0.22680071,0.26374018
89b8ec37,20,-2.0120122,0.22475035,0.26663667
89b8ec37,20,-1.9919922,0.22684808,0.26245263
89b8ec37,20,-1.9719722,0.22715192,0.26256493
89b8ec37,20,-1.9519522,0.22915444,0.26018903
89b8ec37,20,-1.9319322,0.2267021,0.2637559
89b8ec37,20,-1.9119122,0.2324463,0.26071066
89b8ec37,20,-1.8918922,0.22898088,0.26097956
89b8ec37,20,-1.8718722,0.23069614,0.26008075
89b8ec37,20,-1.8518522,0.23348875,0.26239595
89b8ec37,20,-1.8318322,0.23373795,0.26684397
89b8ec37,20,-1.8118122,0.23268986,0.25531086
89b8ec37,20,-1.7917922,0.23186414,0.25867662
89b8ec37,20,-1.771772,0.23441501,0.2593461
89b8ec37,20,-1.751752,0.2343064,0.26061854
89b8ec37,20,-1.731732,0.23583688,0.26190954
89b8ec37,20,-1.711712,0.23488721,0.25372353
89b8ec37,20,-1.691692,0.23615164,0.2549495
89b8ec37,20,-1.671672,0.2344813,0.25162795
89b8ec37,20,-1.651652,0.23485045,0.25372633
89b8ec37,20,-1.631632,0.23537491,0.2482411
89b8ec37,20,-1.611612,0.23491678,0.25192738
89b8ec37,20,-1.591592,0.2363092,0.25137407
89b8ec37,20,-1.571572,0.23662426,0.24362512
89b8ec37,20,-1.5515518,0.23600912,0.2487774
89b8ec37,20,-1.5315318,0.23511109,0.24694629
89b8ec37,20,-1.5115118,0.23408416,0.24503961
89b8ec37,20,-1.4914918,0.23696932,0.24259387
89b8ec37,20,-1.4714718,0.23541847,0.24008124
89b8ec37,20,-1.4514518,0.23449808,0.24217652
89b8ec37,20,-1.4314318,0.23607317,0.24107572
89b8ec37,20,-1.4114118,0.23479918,0.2366853
89b8ec37,20,-1.3913918,0.23348352,0.23632048
89b8ec37,20,-1.3713717,0.23360938,0.23043963
89b8ec37,20,-1.3513517,0.23237815,0.23537111
89b8ec37,20,-1.3313316,0.23348743,0.23284726
89b8ec37,20,-1.3113116,0.23162988,0.2284723
89b8ec37,20,-1.2912916,0.23213354,0.22723554
89b8ec37,20,-1.2712716,0.22846207,0.22412686
89b8ec37,20,-1.2512516,0.22853352,0.22425419
89b8ec37,20,-1.2312316,0.2285668,0.22402611
89b8ec37,20,-1.2112116,0.22661552,0.22037219
89b8ec37,20,-1.1911916,0.22546332,0.21548234
89b8ec37,20,-1.1711715,0.22487536,0.2163124
89b8ec37,20,-1.1511515,0.22408476,0.21356833
89b8ec37,20,-1.1311314,0.22528589,0.2164806
89b8ec37,20,-1.1111114,0.22366726,0.21108773
89b8ec37,20,-1.0910914,0.22295573,0.20922343
89b8ec37,20,-1.0710714,0.22231655,0.2101422
89b8ec37,20,-1.0510514,0.2200809,0.20737095
89b8ec37,20,-1.0310314,0.22028479,0.20528835
89b8ec37,20,-1.0110114,0.2184027,0.20572098
89b8ec37,20,-0.99099135,0.21795677,0.20222317
89b8ec37,20,-0.9709713,0.21833292,0.199084
89b8ec37,20,-0.9509513,0.21910395,0.19935292
89b8ec37,20,-0.93093127,0.21629208,0.19633731
89b8ec37,20,-0.91091126,0.21427412,0.19599476
89b8ec37,20,-0.89089125,0.21229166,0.19639172
89b8ec37,20,-0.8708712,0.21595056,0.1924259
89b8ec37,20,-0.8508512,0.21453175,0.18896994
89b8ec37,20,-0.83083117,0.21043068,0.19040893
89b8ec37,20,-0.81081116,0.21308199,0.18707536
89b8ec37,20,-0.79079115,0.21096367,0.18638973
89b8ec37,20,-0.77077115,0.20973827,0.18319656
89b8ec37,20,-0.7507511,0.20944433,0.18487515
89b8ec37,20,-0.73073107,0.20734337,0.18083914
89b8ec37,20,-0.71071106,0.20889696,0.18152864
89b8ec37,20,-0.69069105,0.20562449,0.17810662
89b8ec37,20,-0.67067105,0.2070219,0.17650038
89b8ec37,20,-0.650651,0.20759971,0.17336814
89b8ec37,20,-0.63063097,0.20608279,0.17722277
89b8ec37,20,-0.61061096,0.20460632,0.17459098
89b8ec37,20,-0.59059095,0.20542446,0.17263816
89b8ec37,20,-0.57057095,0.20316705,0.17044601
89b8ec37,20,-0.55055094,0.2053409,0.16799997
89b8ec37,20,-0.53053087,0.20327261,0.16982879
89b8ec37,20,-0.51051086,0.2027576,0.1665016
89b8ec37,20,-0.49049085,0.20148636,0.16312094
89b8ec37,20,-0.47047085,0.2023139,0.16433361
89b8ec37,20,-0.4504508,0.20255688,0.16268967
89b8ec37,20,-0.4304308,0.20178787,0.16047601
89b8ec37,20,-0.41041076,0.19946714,0.16218388
89b8ec37,20,-0.39039075,0.19916148,0.15881869
89b8ec37,20,-0.37037075,0.20071012,0.15690531
89b8ec37,20,-0.3503507,0.20110558,0.15633199
89b8ec37,20,-0.3303307,0.1993187,0.15585867
89b8ec37,20,-0.31031066,0.19953685,0.15804285
89b8ec37,20,-0.29029065,0.1970845,0.15534146
89b8ec37,20,-0.27027065,0.19684859,0.15438503
89b8ec37,20,-0.2502506,0.19742379,0.15465358
89b8ec37,20,-0.2302306,0.19664341,0.15423594
89b8ec37,20,-0.21021058,0.19483617,0.15228538
89b8ec37,20,-0.19019055,0.19499232,0.14955626
89b8ec37,20,-0.17017055,0.19320823,0.1508248
89b8ec37,20,-0.15015052,0.19594982,0.15014648
89b8ec37,20,-0.1301305,0.19443531,0.15203013
89b8ec37,20,-0.110110484,0.19123988,0.14884631
89b8ec37,20,-0.09009047,0.19062923,0.14955291
89b8ec37,20,-0.070070446,0.1908496,0.14643766
89b8ec37,20,-0.050050426,0.1901809,0.14499556
89b8ec37,20,-0.030030407,0.18797705,0.146763
89b8ec37,20,-0.010010388,0.18756732,0.142682
89b8ec37,20,0.010010388,0.18728484,0.14432089
89b8ec37,20,0.030030407,0.18475723,0.14420874
89b8ec37,20,0.050050426,0.18543266,0.1445022
89b8ec37,20,0.070070446,0.18162112,0.14017898
89b8ec37,20,0.09009047,0.18355997,0.14036205
89b8ec37,20,0.110110484,0.18243729,0.14164342
89b8ec37,20,0.1301305,0.18170758,0.13954136
89b8ec37,20,0.15015052,0.18094608,0.13591085
89b8ec37,20,0.17017055,0.17930293,0.13628426
89b8ec37,20,0.19019055,0.17650467,0.13673268
89b8ec37,20,0.21021058,0.1764133,0.1341797
89b8ec37,20,0.2302306,0.17445715,0.13456798
89b8ec37,20,0.2502506,0.17473315,0.1334459
89b8ec37,20,0.27027065,0.17189935,0.13265167
89b8ec37,20,0.29029065,0.17288694,0.13032468
89b8ec37,20,0.31031066,0.16841978,0.13086976
89b8ec37,20,0.3303307,0.16935249,0.12995414
89b8ec37,20,0.3503507,0.16772893,0.12833478
89b8ec37,20,0.37037075,0.16620438,0.12565953
89b8ec37,20,0.39039075,0.16731714,0.12533477
89b8ec37,20,0.41041076,0.16474245,0.1262129
89b8ec37,20,0.4304308,0.16073172,0.12427066
89b8ec37,20,0.4504508,0.1610074,0.124145694
89b8ec37,20,0.47047085,0.16008325,0.121270105
89b8ec37,20,0.49049085,0.15672083,0.12139801
89b8ec37,20,0.51051086,0.15857299,0.12150272
89b8ec37,20,0.53053087,0.15653159,0.11689606
89b8ec37,20,0.55055094,0.15520988,0.116499595
89b8ec37,20,0.57057095,0.1525199,0.116593845
89b8ec37,20,0.59059095,0.15382582,0.117293775
89b8ec37,20,0.61061096,0.15011871,0.1169937
89b8ec37,20,0.63063097,0.14849278,0.11434476
89b8ec37,20,0.650651,0.14745367,0.115591384
89b8ec37,20,0.67067105,0.1475562,0.11262532
89b8ec37,20,0.69069105,0.14444612,0.11183789
89b8ec37,20,0.71071106,0.14461048,0.111396946
89b8ec37,20,0.73073107,0.14365776,0.111611634
89b8ec37,20,0.7507511,0.14164214,0.1083229
89b8ec37,20,0.77077115,0.13939892,0.10794769
89b8ec37,20,0.79079115,0.1389672,0.10652703
89b8ec37,20,0.81081116,0.13809116,0.10537093
89b8ec37,20,0.83083117,0.13609172,0.10648814
89b8ec37,20,0.8508512,0.13483074,0.10459785
89b8ec37,20,0.8708712,0.13300718,0.102475055
89b8ec37,20,0.89089125,0.13231087,0.10307521
89b8ec37,20,0.91091126,0.13011926,0.10261882
89b8ec37,20,0.93093127,0.1284965,0.10113911
89b8ec37,20,0.9509513,0.12933336,0.10042126
89b8ec37,20,0.9709713,0.12695454,0.10022871
89b8ec37,20,0.99099135,0.12615044,0.098764576
89b8ec37,20,1.0110114,0.124254905,0.097819366
89b8ec37,20,1.0310314,0.12216459,0.09467557
89b8ec37,20,1.0510514,0.12101905,0.0952432
89b8ec37,20,1.0710714,0.11992951,0.093171045
89b8ec37,20,1.0910914,0.117603086,0.09507762
89b8ec37,20,1.1111114,0.116804235,0.0937732
89b8ec37,20,1.1311314,0.114531286,0.09198477
89b8ec37,20,1.1511515,0.11310258,0.08950138
89b8ec37,20,1.1711715,0.113196515,0.08909499
89b8ec37,20,1.1911916,0.11056867,0.08799358
89b8ec37,20,1.2112116,0.109166555,0.08896024
89b8ec37,20,1.2312316,0.108070835,0.08888363
89b8ec37,20,1.2512516,0.10671688,0.08818777
89b8ec37,20,1.2712716,0.10523415,0.08593103
89b8ec37,20,1.2912916,0.103761554,0.085845396
89b8ec37,20,1.3113116,0.10355375,0.08319655
89b8ec37,20,1.3313316,0.1012953,0.08283068
89b8ec37,20,1.3513517,0.10081584,0.082961075
89b8ec37,20,1.3713717,0.099014685,0.08308749
89b8ec37,20,1.3913918,0.09697195,0.07865471
89b8ec37,20,1.4114118,0.094706625,0.07951028
89b8ec37,20,1.4314318,0.09388228,0.07691324
89b8ec37,20,1.4514518,0.092876256,0.07686081
89b8ec37,20,1.4714718,0.090573356,0.07502947
89b8ec37,20,1.4914918,0.090316534,0.07515426
89b8ec37,20,1.5115118,0.0878584,0.074022554
89b8ec37,20,1.5315318,0.087637365,0.07280228
